street,lat1,lng1,lat2,lng2,distance
28th Ave,39.063578999961955,-84.4248500000418,39.06373200024615,-84.42437999978807,0.04401427382223629
28th Ave,39.06373200024615,-84.42437999978807,39.06389100011455,-84.42390800030054,0.04443483730162215
28th Ave,39.063768000235015,-84.42920400034582,39.064001000145204,-84.42839699960916,0.07435819392129124
28th Ave,39.064001000145204,-84.42839699960916,39.06367800014706,-84.42825700045786,0.037907189794509195
28th Ave,39.06367800014706,-84.42825700045786,39.0632710003872,-84.42805599962998,0.04848467924989327
28th Ave,39.0632710003872,-84.42805599962998,39.06298600008977,-84.42792699976917,0.03360128600573154
28th Ave,39.06298600008977,-84.42792699976917,39.06262300028747,-84.42774199996882,0.04342275023859223
28th Ave,39.06389100011455,-84.42390800030054,39.06403200037858,-84.423445000126,0.04295206631017803
28th Ave,39.06403200037858,-84.423445000126,39.06414699958614,-84.42304600023083,0.036756523050647076
28th Ave,39.062629180602926,-84.4224352472914,39.06292799979598,-84.42255899975609,0.034913745732342065
28th Ave,39.06292799979598,-84.42255899975609,39.06414699958614,-84.42304600023083,0.14196269550440238
28th Ave,39.064001000145204,-84.42839699960916,39.06414199955318,-84.4278920004477,0.046347636848508365
28th Ave,39.06414199955318,-84.4278920004477,39.064287999866266,-84.42739599969838,0.04581124290896718
28th Ave,39.064287999866266,-84.42739599969838,39.063558999842854,-84.42706000004715,0.08612248518149186
28th Ave,39.063558999842854,-84.42706000004715,39.06294899971589,-84.42675999961425,0.07262883336880045
28th Ave,39.06414699958614,-84.42304600023083,39.064603000266004,-84.42326999983013,0.05428488152964364
28th Ave,39.064287999866266,-84.42739599969838,39.06442500022857,-84.42693700039281,0.04246871108309509
28th Ave,39.06442500022857,-84.42693700039281,39.064569999915314,-84.4264560001109,0.044561687831049565
28th Ave,39.064569999915314,-84.4264560001109,39.064329000343776,-84.42634100045136,0.02858704259670784
28th Ave,39.064329000343776,-84.42634100045136,39.063644999723344,-84.4259869999343,0.08199422985199066
28th Ave,39.063644999723344,-84.4259869999343,39.0633689999065,-84.42583899958726,0.03325404750827479
28th Ave,39.0633689999065,-84.42583899958726,39.06326400007199,-84.42577800034734,0.01281230852587454
28th Ave,39.064603000266004,-84.42326999983013,39.064824999986094,-84.42250599983437,0.07045033401898466
28th Ave,39.064569999915314,-84.4264560001109,39.0647069999154,-84.42597999954577,0.043842214431659546
28th Ave,39.0647069999154,-84.42597999954577,39.06485300001433,-84.42549499965294,0.044923811269091986
28th Ave,39.06485300001433,-84.42549499965294,39.063578999961955,-84.4248500000418,0.15226224080554435
28th Ave,39.06329399983298,-84.43082100052521,39.06478099984253,-84.43152499967537,0.17621967102757885
28th Ave,39.06478099984253,-84.43152499967537,39.0649909998313,-84.43072499976222,0.07293170928162487
28th Ave,39.0649909998313,-84.43072499976222,39.063528000114175,-84.43003500044263,0.17329695699366277
28th Ave,39.064603000266004,-84.42326999983013,39.06512400038305,-84.42352899986905,0.06211773384033558
28th Ave,39.06485300001433,-84.42549499965294,39.06500699998195,-84.42502999973229,0.04365917038080323
28th Ave,39.06500699998195,-84.42502999973229,39.06514800002321,-84.42455599957745,0.04383722946923146
28th Ave,39.06514800002321,-84.42455599957745,39.06402500021978,-84.4239889995874,0.13416637970409254
28th Ave,39.06402500021978,-84.4239889995874,39.06389100011455,-84.42390800030054,0.01646477603135203
28th Ave,39.0649909998313,-84.43072499976222,39.06519400015304,-84.42994400053279,0.07112797202090666
28th Ave,39.06519400015304,-84.42994400053279,39.06519699976094,-84.42986899974554,0.006485813647555168
28th Ave,39.06519699976094,-84.42986899974554,39.06509700042202,-84.42982700008434,0.011699383326113212
28th Ave,39.06509700042202,-84.42982700008434,39.06409000043972,-84.42935100011213,0.1193139424869876
28th Ave,39.06409000043972,-84.42935100011213,39.063768000235015,-84.42920400034582,0.03799950099145656
28th Ave,39.06514800002321,-84.42455599957745,39.065289000178126,-84.42407899952893,0.044079184215993036
28th Ave,39.065289000178126,-84.42407899952893,39.06541700014507,-84.42367599966605,0.037603341646516755
28th Ave,39.06512400038305,-84.42352899986905,39.06541700014507,-84.42367599966605,0.03497565851982516
28th Ave,39.06519699976094,-84.42986899974554,39.06541200043392,-84.42906500029217,0.07343786105137717
28th Ave,39.06541200043392,-84.42906500029217,39.06514999972976,-84.42894800004234,0.03084431476352464
28th Ave,39.06514999972976,-84.42894800004234,39.06441700018797,-84.42860700015635,0.08668709994808985
28th Ave,39.06441700018797,-84.42860700015635,39.064001000145204,-84.42839699960916,0.04969898742879966
28th Ave,39.06512400038305,-84.42352899986905,39.065657000123856,-84.4215860005452,0.17796618155547056
28th Ave,39.06541200043392,-84.42906500029217,39.06553500041747,-84.42859300018982,0.04299744185229642
28th Ave,39.06553500041747,-84.42859300018982,39.06566199972356,-84.42809199995979,0.04551479679969171
28th Ave,39.06566199972356,-84.42809199995979,39.0647669996172,-84.42764200022174,0.1068675377372993
28th Ave,39.0647669996172,-84.42764200022174,39.06440699956703,-84.42746800005139,0.04276957734045317
28th Ave,39.06440699956703,-84.42746800005139,39.064287999866266,-84.42739599969838,0.014624151605917183
28th Ave,39.06566199972356,-84.42809199995979,39.06579699955971,-84.42762500033619,0.04303546603726609
28th Ave,39.06579699955971,-84.42762500033619,39.065922000373575,-84.42712899956136,0.04503528145114698
28th Ave,39.065922000373575,-84.42712899956136,39.064569999915314,-84.4264560001109,0.16122376929289
28th Ave,39.065922000373575,-84.42712899956136,39.06604100025804,-84.42663900004158,0.04433872370334171
28th Ave,39.06604100025804,-84.42663900004158,39.066179999582516,-84.42614700005844,0.045215098515200565
28th Ave,39.066179999582516,-84.42614700005844,39.06485300001433,-84.42549499965294,0.1579775603986385
28th Ave,39.066179999582516,-84.42614700005844,39.06633200024994,-84.42559100000324,0.05090621157610944
28th Ave,39.066325999653536,-84.43032300050547,39.06519699976094,-84.42986899974554,0.13155694967643405
28th Ave,39.06633200024994,-84.42559100000324,39.06644200013812,-84.42517099983746,0.03827953308537748
28th Ave,39.06644200013812,-84.42517099983746,39.06621200031582,-84.42508600015253,0.026615159441541757
28th Ave,39.06621200031582,-84.42508600015253,39.06605400039673,-84.42501899970577,0.01850233934590653
28th Ave,39.06605400039673,-84.42501899970577,39.06562699977839,-84.42481400015204,0.05068754772618133
28th Ave,39.06562699977839,-84.42481400015204,39.06514800002321,-84.42455599957745,0.05775049711712071
28th Ave,39.06644200013812,-84.42517099983746,39.066474999752785,-84.4250440000088,0.011565682202925174
28th Ave,39.066474999752785,-84.4250440000088,39.06656399989685,-84.42469500054422,0.0317238859390178
28th Ave,39.06656399989685,-84.42469500054422,39.066610411272,-84.42452637155588,0.015450785435319322
28th Ave,39.066325999653536,-84.43032300050547,39.0665479996413,-84.42951700037398,0.07385682537676724
28th Ave,39.0665479996413,-84.42951700037398,39.06589500015855,-84.42927400003738,0.07560394443335644
28th Ave,39.06589500015855,-84.42927400003738,39.06541200043392,-84.42906500029217,0.056674966758187915
28th Ave,39.066610411272,-84.42452637155588,39.06668399959255,-84.42425899991542,0.024498161327615776
28th Ave,39.06541700014507,-84.42367599966605,39.065698999587774,-84.42381299963562,0.03352399943720221
28th Ave,39.065698999587774,-84.42381299963562,39.0664249995949,-84.42416600034002,0.08631564600937724
28th Ave,39.0664249995949,-84.42416600034002,39.06656500000844,-84.4242250002921,0.016384622639503296
28th Ave,39.06656500000844,-84.4242250002921,39.06668399959255,-84.42425899991542,0.013558065023841818
28th Ave,39.0665479996413,-84.42951700037398,39.066678999836114,-84.42902400048938,0.045000046588208165
28th Ave,39.066678999836114,-84.42902400048938,39.06679999991289,-84.42853800051297,0.044076185086682006
28th Ave,39.06679999991289,-84.42853800051297,39.066647999977725,-84.42847500025023,0.017760788417870866
28th Ave,39.066647999977725,-84.42847500025023,39.06610299982742,-84.42827499959947,0.06303289907527213
28th Ave,39.06610299982742,-84.42827499959947,39.065774000027105,-84.42814499980028,0.03827804048807965
28th Ave,39.065774000027105,-84.42814499980028,39.06566199972356,-84.42809199995979,0.01327201599350052
28th Ave,39.06679999991289,-84.42853800051297,39.0669320002199,-84.42805199975591,0.0444650615292698
28th Ave,39.0669320002199,-84.42805199975591,39.0670509998652,-84.42757999960489,0.042857108161466956
28th Ave,39.0670509998652,-84.42757999960489,39.0667190000139,-84.42745599976762,0.03844961954888788
28th Ave,39.0667190000139,-84.42745599976762,39.06616200007312,-84.42723100007936,0.06493066431610847
28th Ave,39.06616200007312,-84.42723100007936,39.065922000373575,-84.42712899956136,0.028110959559810297
28th Ave,39.0670509998652,-84.42757999960489,39.06718000009718,-84.42707499984678,0.045911449247306835
28th Ave,39.06718000009718,-84.42707499984678,39.066917000369315,-84.42696799978877,0.030678157222510587
28th Ave,39.066917000369315,-84.42696799978877,39.066282000049625,-84.42672699987259,0.07363361931623814
28th Ave,39.066282000049625,-84.42672699987259,39.06613400009135,-84.42667599952978,0.017041033843119606
28th Ave,39.06613400009135,-84.42667599952978,39.06604100025804,-84.42663900004158,0.010826621272018676
28th Ave,39.05600799995537,-84.41751800039003,39.056187999589085,-84.41725099954006,0.030540087199294286
28th Ave,39.056187999589085,-84.41725099954006,39.05625300038188,-84.41712600028005,0.012993816440518757
28th Ave,39.05625300038188,-84.41712600028005,39.0563559996177,-84.41694699942778,0.01924294464295489
28th Ave,39.0563559996177,-84.41694699942778,39.056861000444876,-84.41611399997552,0.09127848932659542
28th Ave,39.056861000444876,-84.41611399997552,39.05798199983579,-84.41429300030734,0.20071144839884006
28th Ave,39.05798199983579,-84.41429300030734,39.0581069996399,-84.41411499953648,0.020728612826614118
28th Ave,39.0581069996399,-84.41411499953648,39.05819400031187,-84.41401399983754,0.013028572493510566
28th Ave,39.05819400031187,-84.41401399983754,39.05833499984968,-84.41386799954789,0.020124190118574813
28th Ave,39.05833499984968,-84.41386799954789,39.05860999959796,-84.4136160005006,0.03754147403006125
28th Ave,39.05860999959796,-84.4136160005006,39.05881800041167,-84.41343799966872,0.027778186879907737
28th Ave,39.05881800041167,-84.41343799966872,39.05894399990306,-84.4133220003366,0.017227730735642897
28th Ave,39.05894399990306,-84.4133220003366,39.05906700005065,-84.41322899988371,0.01586497234405082
28th Ave,39.05906700005065,-84.41322899988371,39.05927999997865,-84.41301499970528,0.030048838540959154
28th Ave,39.05927999997865,-84.41301499970528,39.05951299976014,-84.41272700012718,0.035922094519262954
28th Ave,39.05951299976014,-84.41272700012718,39.06001400041681,-84.41205299964423,0.08058607993678105
28th Ave,39.06001400041681,-84.41205299964423,39.06178099976665,-84.40974600017786,0.2798741131812348
28th Ave,39.06178099976665,-84.40974600017786,39.06196299958634,-84.40952999970905,0.0275286371658268
28th Ave,39.06196299958634,-84.40952999970905,39.062100999818185,-84.40938799955308,0.019647388414576916
28th Ave,39.062100999818185,-84.40938799955308,39.06237899979192,-84.40913499946956,0.03786303254988507
28th Ave,39.06237899979192,-84.40913499946956,39.062559999576436,-84.4089480000509,0.025809928490185128
28th Ave,39.062559999576436,-84.4089480000509,39.063010999822644,-84.4084439994315,0.06641675864350222
28th Ave,39.063010999822644,-84.4084439994315,39.06349499992743,-84.40791899972311,0.07038515778681584
28th Ave,39.06349499992743,-84.40791899972311,39.06372299974467,-84.40768599980754,0.03237401269571462
28th Ave,39.06372299974467,-84.40768599980754,39.06389700032216,-84.40752900055243,0.02363106790427872
28th Ave,39.06389700032216,-84.40752900055243,39.06421800008613,-84.40728399974559,0.041503468134127065
28th Ave,39.06421800008613,-84.40728399974559,39.06451999959504,-84.40706100048158,0.038720599617075864
28th Ave,39.06451999959504,-84.40706100048158,39.064874999722086,-84.40678299981201,0.046212757332249325
28th Ave,39.064874999722086,-84.40678299981201,39.065192999779214,-84.4065429997879,0.040996596650910294
28th Ave,39.065192999779214,-84.4065429997879,39.065398000357035,-84.40640200001214,0.0258499371780023
28th Ave,39.065398000357035,-84.40640200001214,39.065559000214385,-84.40631199967409,0.019522016564866684
28th Ave,39.065559000214385,-84.40631199967409,39.06595300038587,-84.40612399997957,0.04673540809294641
28th Ave,39.06595300038587,-84.40612399997957,39.066044999955174,-84.4060670004987,0.011355512447247574
28th Ave,39.066044999955174,-84.4060670004987,39.06620600020091,-84.40594400008678,0.020821471672231567
28th Ave,39.06620600020091,-84.40594400008678,39.066265999849335,-84.40588899997347,0.008191463903637862
28th Ave,39.066265999849335,-84.40588899997347,39.06657600040692,-84.40555399953035,0.045010603370187995
28th Ave,39.06657600040692,-84.40555399953035,39.06670399964983,-84.4054349995082,0.017558929590346127
28th Ave,39.06670399964983,-84.4054349995082,39.06708999982666,-84.40510399966502,0.05158006025055628
28th Ave,39.06708999982666,-84.40510399966502,39.067281999842834,-84.40491899970984,0.026670845057395986
28th Ave,39.067281999842834,-84.40491899970984,39.067413999632585,-84.40477299996165,0.019353130730161462
28th Ave,39.067413999632585,-84.40477299996165,39.06749299997809,-84.40466300046994,0.012940440542025958
28th Ave,39.06749299997809,-84.40466300046994,39.06759099987661,-84.40449699990153,0.018009246724652834
28th Ave,39.06759099987661,-84.40449699990153,39.06764399997825,-84.40437700024297,0.011922519595547127
28th Ave,39.06764399997825,-84.40437700024297,39.06769500014067,-84.40423099979166,0.01382582236833671
28th Ave,39.06769500014067,-84.40423099979166,39.06773799997111,-84.40405699961215,0.0157693076779596
28th Ave,39.06773799997111,-84.40405699961215,39.06774200014126,-84.40402999973135,0.0023737552144047127
28th Ave,39.06718000009718,-84.42707499984678,39.0673209998411,-84.42652400007738,0.05010206119182652
28th Ave,39.0673209998411,-84.42652400007738,39.06744000002452,-84.42599599990046,0.04748010787572485
28th Ave,39.06744000002452,-84.42599599990046,39.067301000374236,-84.42595500032282,0.015861154958430806
28th Ave,39.067301000374236,-84.42595500032282,39.06647799982734,-84.42565000043349,0.0952562964768488
28th Ave,39.06647799982734,-84.42565000043349,39.06633200024994,-84.42559100000324,0.01702010190569692
28th Ave,39.06745500017599,-84.4307800001756,39.06736699996778,-84.43073999946951,0.010379929809759658
28th Ave,39.06736699996778,-84.43073999946951,39.06649200043746,-84.4303960000081,0.10175909350585995
28th Ave,39.06649200043746,-84.4303960000081,39.066325999653536,-84.43032300050547,0.01951082059869201
28th Ave,39.06744000002452,-84.42599599990046,39.06756000016131,-84.42545799993957,0.048340564646191506
28th Ave,39.06756000016131,-84.42545799993957,39.06768499962411,-84.42495499974832,0.04560953350188118
28th Ave,39.066610411272,-84.42452637155588,39.06715100041063,-84.42474200041579,0.06294713637781552
28th Ave,39.06715100041063,-84.42474200041579,39.06768499962411,-84.42495499974832,0.062179728267376125
28th Ave,39.06745500017599,-84.4307800001756,39.06748599980152,-84.4306780004286,0.009459451858772653
28th Ave,39.06748599980152,-84.4306780004286,39.06767800037603,-84.42993600033277,0.06754364915949301
28th Ave,39.06767800037603,-84.42993600033277,39.067506999687645,-84.42987899974268,0.019647036011300988
28th Ave,39.067506999687645,-84.42987899974268,39.067119000315834,-84.429735000511,0.04491305478899728
28th Ave,39.067119000315834,-84.429735000511,39.066686999572916,-84.42956699977614,0.050193945329725646
28th Ave,39.066686999572916,-84.42956699977614,39.0665479996413,-84.42951700037398,0.01605258480875076
28th Ave,39.06768499962411,-84.42495499974832,39.06782499990669,-84.424440000429,0.04712221150800183
28th Ave,39.06782499990669,-84.424440000429,39.06789499965278,-84.42419499948319,0.0225451477339725
28th Ave,39.06668399959255,-84.42425899991542,39.06679600000018,-84.42426599977934,0.012472444852765835
28th Ave,39.06679600000018,-84.42426599977934,39.067356999991894,-84.42423600038464,0.062453694021096594
28th Ave,39.067356999991894,-84.42423600038464,39.06789499965278,-84.42419499948319,0.05994627490713742
28th Ave,39.06767800037603,-84.42993600033277,39.067707999893244,-84.42980999993797,0.011381416981418029
28th Ave,39.067707999893244,-84.42980999993797,39.06781599962203,-84.4294549997933,0.03292698284079589
28th Ave,39.06781599962203,-84.4294549997933,39.06795200002442,-84.42896199966766,0.045182498327190936
28th Ave,39.06795200002442,-84.42896199966766,39.06766600043315,-84.4288600001788,0.033008699377457144
28th Ave,39.06766600043315,-84.4288600001788,39.06679999991289,-84.42853800051297,0.10025864336545373
28th Ave,39.06795200002442,-84.42896199966766,39.06798599973676,-84.4288589999821,0.009665479297928221
28th Ave,39.06798599973676,-84.4288589999821,39.068084000443406,-84.42849199968585,0.03351582083018135
28th Ave,39.068084000443406,-84.42849199968585,39.06821199975405,-84.42802099956707,0.043094620710848436
28th Ave,39.06821199975405,-84.42802099956707,39.0670509998652,-84.42757999960489,0.134636536751281
28th Ave,39.06821199975405,-84.42802099956707,39.0683431013103,-84.4275482010839,0.0433560016836104
28th Ave,39.0683431013103,-84.4275482010839,39.06718000009718,-84.42707499984678,0.13567225658093732
28th Ave,39.06851291131191,-84.4311818522996,39.06745500017599,-84.4307800001756,0.12268193728935342
28th Ave,39.0683431013103,-84.4275482010839,39.06849400029775,-84.42700400027967,0.049903503481452345
28th Ave,39.06849400029775,-84.42700400027967,39.068640000212696,-84.42645500053955,0.0501146626400955
28th Ave,39.068640000212696,-84.42645500053955,39.06749899971934,-84.42599500000489,0.13298518672363235
28th Ave,39.06749899971934,-84.42599500000489,39.06744000002452,-84.42599599990046,0.006563094293815469
Maywood Ave,39.068737025657,-84.43028900799261,39.06851291131191,-84.4311818522996,0.08103374890102087
28th Ave,39.068737025657,-84.43028900799261,39.06767800037603,-84.42993600033277,0.12167603269081932
28th Ave,39.068640000212696,-84.42645500053955,39.068774999665216,-84.42595000020968,0.04612346996341217
28th Ave,39.068774999665216,-84.42595000020968,39.06891500044838,-84.42543999950372,0.046714383647114145
28th Ave,39.06768499962411,-84.42495499974832,39.067768999985795,-84.42496899970406,0.009421244803292919
28th Ave,39.067768999985795,-84.42496899970406,39.06858500028617,-84.42532100005145,0.09571874448987248
28th Ave,39.06858500028617,-84.42532100005145,39.06874100000566,-84.42537199970165,0.017902036658492472
28th Ave,39.06874100000566,-84.42537199970165,39.06891500044838,-84.42543999950372,0.02022530169979771
Maywood Ave,39.06897824975556,-84.42932800470622,39.068737025657,-84.43028900799261,0.0872195725233682
28th Ave,39.06897824975556,-84.42932800470622,39.06795200002442,-84.42896199966766,0.11844476490353674
28th Ave,39.06891500044838,-84.42543999950372,39.06904899960204,-84.42492199965301,0.0471508832316816
28th Ave,39.06904899960204,-84.42492199965301,39.06920300023247,-84.42431899965051,0.054818454862548036
28th Ave,39.06789499965278,-84.42419499948319,39.06823600026046,-84.42416899955208,0.03799584088735575
28th Ave,39.06823600026046,-84.42416899955208,39.06854100014888,-84.42416300015935,0.03392904262538746
28th Ave,39.06854100014888,-84.42416300015935,39.06912600013448,-84.42409699945419,0.0653186009401188
28th Ave,39.06912600013448,-84.42409699945419,39.069219999979175,-84.42408599986024,0.01049864754594288
28th Ave,39.06920300023247,-84.42431899965051,39.06922699979416,-84.42413200016964,0.01636790094867027
28th Ave,39.06922699979416,-84.42413200016964,39.069219999979175,-84.42408599986024,0.004048038374920674
Maywood Ave,39.06921106933981,-84.42840049071557,39.06897824975556,-84.42932800470622,0.0841799250200785
28th Ave,39.06921106933981,-84.42840049071557,39.06821199975405,-84.42802099956707,0.11585797222334822
Maywood Ave,39.06932475533589,-84.42794758064088,39.06921106933981,-84.42840049071557,0.041105382920046736
28th Ave,39.06932475533589,-84.42794758064088,39.0683431013103,-84.4275482010839,0.11450680679234276
28th Ave,39.069616028817,-84.43160087658195,39.06851291131191,-84.4311818522996,0.1279241994606612
28th Ave,39.06981363194846,-84.43064787746279,39.068737025657,-84.43028900799261,0.12369590633995439
28th Ave,39.07001094025673,-84.42969630646044,39.06897824975556,-84.42932800470622,0.11918799566722123
28th Ave,39.07020161135887,-84.42877674336849,39.06921106933981,-84.42840049071557,0.11486895198340862
28th Ave,39.0702919456658,-84.4283410767153,39.06932475533589,-84.42794758064088,0.11281954701831957
28th Ave,39.07052541301524,-84.42721511443882,39.068640000212696,-84.42645500053955,0.21974703855984062
28th Ave,39.06891500044838,-84.42543999950372,39.070745175848984,-84.42615524077554,0.21273407777299908
Koehler St,39.070971884616036,-84.42501671435535,39.06920300023247,-84.42431899965051,0.20577154039925283
River Rd,39.07461917894838,-84.61339075711462,39.07465162470151,-84.61296896497214,0.03660034940798332
River Rd,39.07465162470151,-84.61296896497214,39.07461917885708,-84.61253095170115,0.03799447896544619
Solle St,39.074972664642736,-84.60451072442604,39.074878744438834,-84.60526316128455,0.06580755850903193
28th Ave,39.0744910002294,-84.60442400058334,39.074598000063745,-84.60446199957184,0.012345605731660431
28th Ave,39.074598000063745,-84.60446199957184,39.074732137331516,-84.60447944442728,0.01499591694285048
28th Ave,39.074732137331516,-84.60447944442728,39.074972664642736,-84.60451072442604,0.026889813982194352
28th Ave,39.075316000358704,-84.61031100016724,39.07532900025308,-84.61108000007961,0.06641866755380896
28th Ave,39.07532900025308,-84.61108000007961,39.07532799998484,-84.6115879999306,0.04386578138428801
Bacon St,39.075557345043954,-84.60458676142402,39.075527654212266,-84.60544161105507,0.07388963452466413
28th Ave,39.074972664642736,-84.60451072442604,39.075557345043954,-84.60458676142402,0.0653645015059452
28th Ave,39.07773100007317,-84.37511399977492,39.079200999771984,-84.37496700053744,0.16399973852446464
28th Ave,39.079200999771984,-84.37496700053744,39.07967600013639,-84.37491300011541,0.0530395530081348
28th Ave,39.07605900034761,-84.60465200036157,39.076027999606566,-84.60556600019532,0.07899811341531054
28th Ave,39.075557345043954,-84.60458676142402,39.07605900034761,-84.60465200036157,0.05608267775284183
28th Ave,39.079982335336354,-84.3792348236046,39.079946000135365,-84.37872500052327,0.04420532489685491
28th Ave,39.079946000135365,-84.37872500052327,39.07975400009241,-84.37608800052246,0.22868895216194848
28th Ave,39.07975400009241,-84.37608800052246,39.07967600013639,-84.37491300011541,0.10182492431663238
28th Ave,39.07532900025308,-84.61108000007961,39.075962999599994,-84.61102600015339,0.07067363080201414
28th Ave,39.075962999599994,-84.61102600015339,39.07609399985464,-84.61101500029703,0.01460206101051848
Frey St,39.074972664642736,-84.60451072442604,39.075203198019054,-84.60365710870846,0.07804258412584208
Frey St,39.075203198019054,-84.60365710870846,39.076225232002834,-84.60399778681774,0.11742517577639326
Cappel Ave,39.07613031726372,-84.61293270713068,39.07465162470151,-84.61296896497214,0.16450452298467882
28th Ave,39.07609399985464,-84.61101500029703,39.07610099972137,-84.6114790000078,0.04007336870729268
