street,lat1,lng1,lat2,lng2,distance
E 131st St,41.65736121935893,-87.5556357939792,41.65735848183581,-87.55442749694669,0.1004141550746539
S Marquette Ave,41.657363998950714,-87.55686246083971,41.657079142522534,-87.55686326399595,0.031684603302587815
E 131st St,41.657363998950714,-87.55686246083971,41.65736121935893,-87.5556357939792,0.10194075458941276
S Brainard Ave,41.65736481884671,-87.5572246082301,41.657079142522534,-87.55686326399595,0.043720013749846014
E 131st St,41.65736481884671,-87.5572246082301,41.657363998950714,-87.55686246083971,0.030095845994820052
S Ave M,41.657304604542304,-87.53749296837492,41.657964070487445,-87.53749631373591,0.07335281393452153
S Halsted St,41.65804691218939,-87.64124403719218,41.65653983479752,-87.64119562934302,0.16768023076953667
S Buffalo Ave,41.65731895957593,-87.54351330618076,41.6581403214664,-87.54351232761503,0.09135998229097603
S Burley Ave,41.65734134786889,-87.54473941032639,41.65886882278728,-87.54474608069316,0.1699016847109231
S Ave N,41.65906857268415,-87.53869481750505,41.65730125486387,-87.5386948175497,0.19657846641356186
E 130th St,41.65910349743415,-87.61813311972517,41.6591028696896,-87.61856890076857,0.03621401007494081
E 130th St,41.65910473433682,-87.61727541180886,41.65910349743415,-87.61813311972517,0.07127671860158945
S Indiana Ave,41.65910473433682,-87.61727541180886,41.65362865800531,-87.61723611840931,0.609111810312975
S Green Bay Ave,41.65729457077205,-87.5410928775121,41.659112615303215,-87.54108028029763,0.20222349968158185
E 130th St,41.65911263225168,-87.61179512770714,41.65910473433682,-87.61727541180886,0.45541918363818623
E 130th St,41.659112615303215,-87.54108028029763,41.6591202730708,-87.53989331872289,0.09864162968752811
S Ave O,41.65729791452628,-87.53989331929364,41.6591202730708,-87.53989331872289,0.20270063699126364
E 130th St,41.659125546775,-87.6028339186269,41.65911263225168,-87.61179512770714,0.744688740119747
E 130th St,41.6591202730708,-87.53989331872289,41.659127322863526,-87.53880056740292,0.09081234037890216
E 130th St,41.659127322863526,-87.53880056740292,41.65906857268415,-87.53869481750505,0.01095131408140595
E 130th St,41.65913837938146,-87.59392898575972,41.659125546775,-87.6028339186269,0.7400119616890692
E 130th St,41.6591422142301,-87.59126787544218,41.65913837938146,-87.59392898575972,0.22114183696814033
S Brandon Ave,41.657330900434566,-87.54590840842174,41.65916657111699,-87.54590273153644,0.20418188887504352
E 130th St,41.65886882278728,-87.54474608069316,41.65899807325612,-87.54481658050813,0.015524419918125927
E 130th St,41.65899807325612,-87.54481658050813,41.65916257293594,-87.54520433123184,0.03705515513333324
E 130th St,41.65916257293594,-87.54520433123184,41.65916657111699,-87.54590273153644,0.058039576102721674
S Baltimore Ave,41.65733447012433,-87.5471345757037,41.65917121025632,-87.54712503542635,0.20430183689057121
E 130th St,41.65916657111699,-87.54590273153644,41.65917044430196,-87.54657954510095,0.05624563575056085
E 130th St,41.65917044430196,-87.54657954510095,41.65917121025632,-87.54712503542635,0.04533095200127138
S Houston Ave,41.657338083213666,-87.54837507764279,41.65917295796035,-87.54836975902403,0.20409329066382953
E 130th St,41.65917121025632,-87.54712503542635,41.65917295796035,-87.54836975902403,0.10343813982304403
S Carondolet Ave,41.65917462032089,-87.54955429784091,41.658034570514005,-87.54955184119633,0.126807714228686
S Carondolet Ave,41.658034570514005,-87.54955184119633,41.657341519350965,-87.54955541449803,0.07708853723046284
E 130th St,41.65917295796035,-87.54836975902403,41.65917462032089,-87.54955429784091,0.09843670396527686
E 130th St,41.65917462032089,-87.54955429784091,41.659176317162725,-87.55076209116915,0.1003691816302245
S Exchange Ave,41.6591780478561,-87.55199540579497,41.65735298341648,-87.5520004885006,0.2030020526791501
E 130th St,41.659176317162725,-87.55076209116915,41.6591780478561,-87.55199540579497,0.10249003119400046
S Escanaba Ave,41.659179717822425,-87.55318550970684,41.6573556979975,-87.55319859493723,0.20288833503754283
E 130th St,41.6591780478561,-87.55199540579497,41.659179717822425,-87.55318550970684,0.09889916267342463
S Muskegon Ave,41.65918145662228,-87.55442372538474,41.65735848183581,-87.55442749694669,0.20276942371579407
E 130th St,41.659179717822425,-87.55318550970684,41.65918145662228,-87.55442372538474,0.10289730973983363
S Manistee Ave,41.65918315951875,-87.55563651724773,41.65736121935893,-87.5556357939792,0.20265410904370162
E 130th St,41.65918145662228,-87.55442372538474,41.65918315951875,-87.55563651724773,0.10078455540311977
S Marquette Ave,41.65918487323435,-87.55685733644039,41.657363998950714,-87.55686246083971,0.2025359905936082
E 130th St,41.65918315951875,-87.55563651724773,41.65918487323435,-87.55685733644039,0.10145163398092844
S Brainard Ave,41.659186576547825,-87.55807052711563,41.658363571444184,-87.5580823597603,0.09154800143159562
S Brainard Ave,41.658363571444184,-87.5580823597603,41.65819907137256,-87.55802360976321,0.018937481737395994
S Brainard Ave,41.65819907137256,-87.55802360976321,41.65785831995677,-87.55780036018088,0.042198821425518195
S Brainard Ave,41.65785831995677,-87.55780036018088,41.65736481884671,-87.5572246082301,0.07281794828578442
E 130th St,41.65918487323435,-87.55685733644039,41.659186576547825,-87.55807052711563,0.10081769183200642
S Torrence Ave,41.65918829370162,-87.55929382456212,41.65237436032891,-87.5592021038377,0.7579510023070175
S Torrence Ave,41.65237436032891,-87.5592021038377,41.65175594988391,-87.55927706308887,0.06906723342422691
S Torrence Ave,41.65175594988391,-87.55927706308887,41.64598411573337,-87.55931454334244,0.6420077077050096
S Torrence Ave,41.64598411573337,-87.55931454334244,41.64545940376548,-87.55925832290384,0.058550399035730685
S Torrence Ave,41.64545940376548,-87.55925832290384,41.64421268876464,-87.5592959221863,0.13870711380317494
E 130th St,41.659186576547825,-87.55807052711563,41.65918829370162,-87.55929382456212,0.10165757463524405
E 130th St,41.659409323548736,-87.54472258051672,41.65909275946467,-87.5441578174646,0.05867274230997025
E 130th St,41.65909275946467,-87.5441578174646,41.659112615303215,-87.54108028029763,0.2557566764346938
E 129th Pl,41.65977161594818,-87.53989331946875,41.65977161588205,-87.54122319438625,0.11051310055245864
S Ave O,41.6591202730708,-87.53989331872289,41.65977161594818,-87.53989331946875,0.07244875962626839
S Baltimore Ave,41.65917121025632,-87.54712503542635,41.6602200754377,-87.54711958575011,0.11666597817901259
S Houston Ave,41.65917295796035,-87.54836975902403,41.66078407691527,-87.54836508804533,0.17920491304598155
